GEOID,POPULATION,coverage_pct,pop_with_access,COMMUTERS_TOTAL,TRANSIT_COMMUTERS,HOUSEHOLDS_TOTAL,ZERO_VEH_HH,transit_commuter_share,zero_vehicle_share,MEDIAN_RENT_PER_ROOM,min_grocery_minutes,min_transit_minutes,min_access_minutes,min_grocery_minutes_fb_1,min_grocery_minutes_fb_2,min_grocery_minutes_fb_3,min_grocery_minutes_fb_4,min_grocery_minutes_fb_5,min_access_minutes_fb_1,min_access_minutes_fb_2,min_access_minutes_fb_3,min_access_minutes_fb_4,min_access_minutes_fb_5
g950,165,0.0,0,92,12,54,3,0.13043478260869565,0.05555555555555555,0.18305136672882646,20.951841546148966,2.414534773625374,2.414534773625374,20.951841546148966,20.951841546148966,20.951841546148966,20.951841546148966,20.951841546148966,2.414534773625374,2.414534773625374,2.414534773625374,2.414534773625374,2.414534773625374
g951,136,0.0,0,75,9,45,2,0.12,0.044444444444444446,0.3100178625257839,22.99183778511756,4.454531012593969,4.454531012593969,22.99183778511756,22.99183778511756,22.99183778511756,22.99183778511756,22.99183778511756,4.454531012593969,4.454531012593969,4.454531012593969,4.454531012593969,4.454531012593969
g952,63,0.0,0,29,2,23,0,0.06896551724137931,0.0,0.6317214002165283,33.05505372669954,9.58958794433848,9.58958794433848,33.05505372669954,33.05505372669954,33.05505372669954,33.05505372669954,33.05505372669954,9.58958794433848,9.58958794433848,9.58958794433848,9.58958794433848,9.58958794433848
g953,63,0.0,0,29,2,23,0,0.06896551724137931,0.0,0.6317214002165283,40.06917612064185,10.671495799673242,10.671495799673242,40.06917612064185,40.06917612064185,40.06917612064185,40.06917612064185,40.06917612064185,10.671495799673242,10.671495799673242,10.671495799673242,10.671495799673242,10.671495799673242
g954,63,0.0,0,29,2,23,0,0.06896551724137931,0.0,0.6317214002165283,35.05409371394822,2.936048827697433,2.936048827697433,35.05409371394822,35.05409371394822,35.05409371394822,35.05409371394822,35.05409371394822,2.936048827697433,2.936048827697433,2.936048827697433,2.936048827697433,2.936048827697433
g955,82,0.0,0,46,7,35,2,0.15217391304347827,0.05714285714285714,0.43123781356476004,32.131841843578364,1.8228619767998817,1.8228619767998817,32.131841843578364,32.131841843578364,32.131841843578364,32.131841843578364,32.131841843578364,1.8228619767998817,1.8228619767998817,1.8228619767998817,1.8228619767998817,1.8228619767998817
g956,103,0.0,0,64,13,49,5,0.203125,0.10204081632653061,0.20283887745151158,18.97686102844202,5.947323274398557,5.947323274398557,18.97686102844202,18.97686102844202,18.97686102844202,18.97686102844202,18.97686102844202,5.947323274398557,5.947323274398557,5.947323274398557,5.947323274398557,5.947323274398557
g957,103,0.03678182792811273,4,64,13,49,5,0.203125,0.10204081632653061,0.20283887745151158,16.655813454106,3.626275700062535,3.626275700062535,16.655813454106,16.655813454106,16.655813454106,16.655813454106,16.655813454106,3.626275700062535,3.626275700062535,3.626275700062535,3.626275700062535,3.626275700062535
g958,103,0.8961792665299158,92,64,13,49,5,0.203125,0.10204081632653061,0.20283887745151158,13.029537754043467,0.0,0.0,13.029537754043467,13.029537754043467,13.029537754043467,13.029537754043467,13.029537754043467,0.0,0.0,0.0,0.0,0.0
g959,103,1.0,103,64,13,49,5,0.203125,0.10204081632653061,0.20283887745151158,8.25902097972676,0.0,0.0,8.25902097972676,8.25902097972676,8.25902097972676,8.25902097972676,8.25902097972676,0.0,0.0,0.0,0.0,0.0
g960,106,1.0,106,66,13,50,5,0.19696969696969696,0.1,0.20330553059344697,7.956667742085481,0.0,0.0,7.956667742085481,7.956667742085481,7.956667742085481,7.956667742085481,7.956667742085481,0.0,0.0,0.0,0.0,0.0
