GEOID,POPULATION,coverage_pct,pop_with_access,COMMUTERS_TOTAL,TRANSIT_COMMUTERS,HOUSEHOLDS_TOTAL,ZERO_VEH_HH,transit_commuter_share,zero_vehicle_share,MEDIAN_RENT_PER_ROOM,min_grocery_minutes,min_transit_minutes,min_access_minutes,min_grocery_minutes_fb_1,min_grocery_minutes_fb_2,min_grocery_minutes_fb_3,min_grocery_minutes_fb_4,min_grocery_minutes_fb_5,min_access_minutes_fb_1,min_access_minutes_fb_2,min_access_minutes_fb_3,min_access_minutes_fb_4,min_access_minutes_fb_5
g37,212,1.0,212,126,5,89,1,0.03968253968253968,0.011235955056179775,0.21562634980591705,0.0,3.6235417178331897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g38,186,1.0,186,117,6,83,0,0.05128205128205128,0.0,0.21590011063695275,5.918005084785655,9.325509929883463,5.918005084785655,5.918005084785655,5.918005084785655,5.918005084785655,5.918005084785655,5.918005084785655,5.918005084785655,5.918005084785655,5.918005084785655,5.918005084785655,5.918005084785655
g39,186,1.0,186,117,6,83,0,0.05128205128205128,0.0,0.21590011063695275,15.015506103609612,13.349727990686592,13.349727990686592,15.015506103609612,15.015506103609612,15.015506103609612,15.015506103609612,15.015506103609612,13.349727990686592,13.349727990686592,13.349727990686592,13.349727990686592,13.349727990686592
g40,167,0.7326247704993558,122,100,5,75,1,0.05,0.013333333333333334,0.20724698561081142,15.02489453809909,9.051791768884907,9.051791768884907,15.02489453809909,15.02489453809909,15.02489453809909,15.02489453809909,15.02489453809909,9.051791768884907,9.051791768884907,9.051791768884907,9.051791768884907,9.051791768884907
g41,144,0.0,0,81,4,66,1,0.04938271604938271,0.015151515151515152,0.19728132387706857,21.72321173440778,11.572874029235985,11.572874029235985,21.72321173440778,21.72321173440778,21.72321173440778,21.72321173440778,21.72321173440778,11.572874029235985,11.572874029235985,11.572874029235985,11.572874029235985,11.572874029235985
g42,33,0.0,0,18,1,15,0,0.05555555555555555,0.0,0.1972747089251168,30.274311523307908,17.369418658138237,17.369418658138237,30.274311523307908,30.274311523307908,30.274311523307908,30.274311523307908,30.274311523307908,17.369418658138237,17.369418658138237,17.369418658138237,17.369418658138237,17.369418658138237
g43,40,1.0,40,22,1,18,1,0.045454545454545456,0.05555555555555555,0.11103466626613698,4.189217509524099,1.5425178421539119,1.5425178421539119,4.189217509524099,4.189217509524099,4.189217509524099,4.189217509524099,4.189217509524099,1.5425178421539119,1.5425178421539119,1.5425178421539119,1.5425178421539119,1.5425178421539119
g44,61,1.0,61,32,1,26,1,0.03125,0.038461538461538464,0.10853499492827126,3.5244909003325846,2.9496006019475565,2.9496006019475565,3.5244909003325846,3.5244909003325846,3.5244909003325846,3.5244909003325846,3.5244909003325846,2.9496006019475565,2.9496006019475565,2.9496006019475565,2.9496006019475565,2.9496006019475565
g45,524,1.0,524,284,7,228,9,0.02464788732394366,0.039473684210526314,0.11241494143367656,8.067610734698235,1.5982035218619837,1.5982035218619837,8.067610734698235,8.067610734698235,8.067610734698235,8.067610734698235,8.067610734698235,1.5982035218619837,1.5982035218619837,1.5982035218619837,1.5982035218619837,1.5982035218619837
g46,86,1.0,86,51,2,36,0,0.0392156862745098,0.0,0.2155600635015497,2.8636810817106024,1.057883145297419,1.057883145297419,2.8636810817106024,2.8636810817106024,2.8636810817106024,2.8636810817106024,2.8636810817106024,1.057883145297419,1.057883145297419,1.057883145297419,1.057883145297419,1.057883145297419
g47,93,1.0,93,57,3,41,0,0.05263157894736842,0.0,0.17709018385815406,9.208905552753059,12.832447270586247,9.208905552753059,9.208905552753059,9.208905552753059,9.208905552753059,9.208905552753059,9.208905552753059,9.208905552753059,9.208905552753059,9.208905552753059,9.208905552753059,9.208905552753059
g48,150,1.0,150,92,5,66,0,0.05434782608695652,0.0,0.1846772710112831,9.208905552753059,12.832447270586247,9.208905552753059,9.208905552753059,9.208905552753059,9.208905552753059,9.208905552753059,9.208905552753059,9.208905552753059,9.208905552753059,9.208905552753059,9.208905552753059,9.208905552753059
g49,165,0.5977877518609166,99,99,5,74,1,0.050505050505050504,0.013513513513513514,0.20640546116640465,16.669325843657955,6.4025933536090225,6.4025933536090225,16.669325843657955,16.669325843657955,16.669325843657955,16.669325843657955,16.669325843657955,6.4025933536090225,6.4025933536090225,6.4025933536090225,6.4025933536090225,6.4025933536090225
